timestamp,symbol,underlying,strike,expiry,option_type,open,high,low,close,volume,iv,delta,gamma,theta,vega
2024-01-08,AAPL240119C00200,AAPL,200.0,2024-01-19,C,0.0239,0.0244,0.0234,0.0239,200,0.235,0.0097,0.003505,-0.009,0.0082
2024-01-08,AAPL240119P00200,AAPL,200.0,2024-01-19,P,18.3428,18.7097,17.9759,18.3428,425,0.235,-0.9903,0.003505,-0.0358,0.0082
2024-01-08,AAPL240216C00163,AAPL,163.0,2024-02-16,C,19.9314,20.33,19.5328,19.9314,76,0.265,0.9096,0.010368,-0.0527,0.0966
2024-01-08,AAPL240216P00163,AAPL,163.0,2024-02-16,P,0.6829,0.6966,0.6692,0.6829,294,0.265,-0.0904,0.010368,-0.0352,0.0966
2024-01-08,AAPL240216C00172,AAPL,172.0,2024-02-16,C,12.4343,12.683,12.1856,12.4343,40,0.2575,0.7693,0.019925,-0.077,0.1804
2024-01-08,AAPL240216P00172,AAPL,172.0,2024-02-16,P,2.1379,2.1807,2.0951,2.1379,310,0.2575,-0.2307,0.019925,-0.0656,0.1804
2024-01-08,AAPL240216C00181,AAPL,181.0,2024-02-16,C,6.5863,6.718,6.4546,6.5863,499,0.25,0.5525,0.026682,-0.088,0.2345
2024-01-08,AAPL240216P00181,AAPL,181.0,2024-02-16,P,5.2419,5.3467,5.1371,5.2419,297,0.25,-0.4475,0.026682,-0.087,0.2345
2024-01-08,AAPL240216C00190,AAPL,190.0,2024-02-16,C,2.8196,2.876,2.7632,2.8196,297,0.2425,0.3161,0.024744,-0.073,0.2109
2024-01-08,AAPL240216P00190,AAPL,190.0,2024-02-16,P,10.4272,10.6357,10.2187,10.4272,178,0.2425,-0.6839,0.024744,-0.084,0.2109
2024-01-08,AAPL240216C00200,AAPL,200.0,2024-02-16,C,0.8138,0.8301,0.7975,0.8138,353,0.235,0.1222,0.01454,-0.0391,0.1201
2024-01-08,AAPL240216P00200,AAPL,200.0,2024-02-16,P,18.3682,18.7356,18.0008,18.3682,72,0.235,-0.8778,0.01454,-0.0605,0.1201
2024-01-08,AAPL240315C00163,AAPL,163.0,2024-03-15,C,21.4203,21.8487,20.9919,21.4203,220,0.265,0.8596,0.010828,-0.0527,0.1733
2024-01-08,AAPL240315P00163,AAPL,163.0,2024-03-15,P,1.5511,1.5821,1.5201,1.5511,191,0.265,-0.1404,0.010828,-0.038,0.1733
2024-01-08,AAPL240315C00172,AAPL,172.0,2024-03-15,C,14.4133,14.7016,14.125,14.4133,457,0.2575,0.7323,0.016454,-0.0654,0.2559
2024-01-08,AAPL240315P00172,AAPL,172.0,2024-03-15,P,3.4619,3.5311,3.3927,3.4619,350,0.2575,-0.2677,0.016454,-0.0563,0.2559
2024-01-08,AAPL240315C00181,AAPL,181.0,2024-03-15,C,8.7628,8.9381,8.5875,8.7628,491,0.25,0.5631,0.020277,-0.0699,0.3061
2024-01-08,AAPL240315P00181,AAPL,181.0,2024-03-15,P,6.7292,6.8638,6.5946,6.7292,394,0.25,-0.4369,0.020277,-0.0689,0.3061
2024-01-08,AAPL240315C00190,AAPL,190.0,2024-03-15,C,4.7016,4.7956,4.6076,4.7016,226,0.2425,0.3796,0.020198,-0.0623,0.2958
2024-01-08,AAPL240315P00190,AAPL,190.0,2024-03-15,P,11.5858,11.8175,11.3541,11.5858,454,0.2425,-0.6204,0.020198,-0.0705,0.2958
2024-01-08,AAPL240315C00200,AAPL,200.0,2024-03-15,C,1.9889,2.0287,1.9491,1.9889,478,0.235,0.2035,0.015492,-0.0433,0.2198
2024-01-08,AAPL240315P00200,AAPL,200.0,2024-03-15,P,18.7817,19.1573,18.4061,18.7817,379,0.235,-0.7965,0.015492,-0.0609,0.2198
2024-01-08,AAPL240419C00163,AAPL,163.0,2024-04-19,C,23.2101,23.6743,22.7459,23.2101,36,0.265,0.8245,0.010165,-0.0495,0.2477
2024-01-08,AAPL240419P00163,AAPL,163.0,2024-04-19,P,2.5684,2.6198,2.517,2.5684,157,0.265,-0.1755,0.010165,-0.0369,0.2477
2024-01-08,AAPL240419C00172,AAPL,172.0,2024-04-19,C,16.5372,16.8679,16.2065,16.5372,317,0.2575,0.7125,0.013807,-0.0567,0.3269
2024-01-08,AAPL240419P00172,AAPL,172.0,2024-04-19,P,4.7707,4.8661,4.6753,4.7707,169,0.2575,-0.2875,0.013807,-0.0491,0.3269
2024-01-08,AAPL240419C00181,AAPL,181.0,2024-04-19,C,10.9955,11.2154,10.7756,10.9955,190,0.25,0.5744,0.016352,-0.0588,0.3758
2024-01-08,AAPL240419P00181,AAPL,181.0,2024-04-19,P,8.104,8.2661,7.9419,8.104,63,0.25,-0.4256,0.016352,-0.0577,0.3758
2024-01-08,AAPL240419C00190,AAPL,190.0,2024-04-19,C,6.7308,6.8654,6.5962,6.7308,305,0.2425,0.425,0.016854,-0.0543,0.3757
2024-01-08,AAPL240419P00190,AAPL,190.0,2024-04-19,P,12.7144,12.9687,12.4601,12.7144,269,0.2425,-0.575,0.016854,-0.0607,0.3757
2024-01-08,AAPL240419C00200,AAPL,200.0,2024-04-19,C,3.5027,3.5728,3.4326,3.5027,118,0.235,0.2703,0.014681,-0.0428,0.3172
2024-01-08,AAPL240419P00200,AAPL,200.0,2024-04-19,P,19.3476,19.7346,18.9606,19.3476,89,0.235,-0.7297,0.014681,-0.0573,0.3172
2024-01-09,AAPL240119C00165,AAPL,165.0,2024-01-19,C,18.1281,18.4907,17.7655,18.1281,346,0.265,0.9918,0.0028,-0.0314,0.0068
2024-01-09,AAPL240119P00165,AAPL,165.0,2024-01-19,P,0.0222,0.0226,0.0218,0.0222,256,0.265,-0.0082,0.0028,-0.0092,0.0068
2024-01-09,AAPL240119C00174,AAPL,174.0,2024-01-19,C,9.5444,9.7353,9.3535,9.5444,124,0.2575,0.889,0.024279,-0.0947,0.0573
2024-01-09,AAPL240119P00174,AAPL,174.0,2024-01-19,P,0.4262,0.4347,0.4177,0.4262,443,0.2575,-0.111,0.024279,-0.0766,0.0573
2024-01-09,AAPL240119C00183,AAPL,183.0,2024-01-19,C,3.0835,3.1452,3.0218,3.0835,65,0.25,0.5151,0.052679,-0.1633,0.1207
2024-01-09,AAPL240119P00183,AAPL,183.0,2024-01-19,P,2.9529,3.012,2.8938,2.9529,189,0.25,-0.4849,0.052679,-0.1634,0.1207
2024-01-09,AAPL240119C00192,AAPL,192.0,2024-01-19,C,0.4407,0.4495,0.4319,0.4407,442,0.2425,0.1234,0.027789,-0.0779,0.0617
2024-01-09,AAPL240119P00192,AAPL,192.0,2024-01-19,P,9.2979,9.4839,9.1119,9.2979,294,0.2425,-0.8766,0.027789,-0.0981,0.0617
2024-01-09,AAPL240119C00201,AAPL,201.0,2024-01-19,C,0.0207,0.0211,0.0203,0.0207,198,0.235,0.0088,0.003349,-0.0087,0.0072
2024-01-09,AAPL240119P00201,AAPL,201.0,2024-01-19,P,17.8655,18.2228,17.5082,17.8655,68,0.235,-0.9912,0.003349,-0.0358,0.0072
2024-01-09,AAPL240216C00165,AAPL,165.0,2024-02-16,C,19.4638,19.8531,19.0745,19.4638,400,0.265,0.9044,0.010861,-0.0549,0.1002
2024-01-09,AAPL240216P00165,AAPL,165.0,2024-02-16,P,0.7271,0.7416,0.7126,0.7271,152,0.265,-0.0956,0.010861,-0.0374,0.1002
2024-01-09,AAPL240216C00174,AAPL,174.0,2024-02-16,C,12.0347,12.2754,11.794,12.0347,303,0.2575,0.7591,0.020503,-0.0797,0.1838
2024-01-09,AAPL240216P00174,AAPL,174.0,2024-02-16,P,2.2513,2.2963,2.2063,2.2513,125,0.2575,-0.2409,0.020503,-0.0686,0.1838
2024-01-09,AAPL240216C00183,AAPL,183.0,2024-02-16,C,6.2947,6.4206,6.1688,6.2947,423,0.25,0.5385,0.026917,-0.0897,0.2343
2024-01-09,AAPL240216P00183,AAPL,183.0,2024-02-16,P,5.4645,5.5738,5.3552,5.4645,229,0.25,-0.4615,0.026917,-0.0894,0.2343
2024-01-09,AAPL240216C00192,AAPL,192.0,2024-02-16,C,2.6492,2.7022,2.5962,2.6492,442,0.2425,0.3028,0.024401,-0.073,0.206
2024-01-09,AAPL240216P00192,AAPL,192.0,2024-02-16,P,10.7724,10.9878,10.557,10.7724,297,0.2425,-0.6972,0.024401,-0.0847,0.206
2024-01-09,AAPL240216C00201,AAPL,201.0,2024-02-16,C,0.8517,0.8687,0.8347,0.8517,402,0.235,0.1273,0.015032,-0.0411,0.123
2024-01-09,AAPL240216P00201,AAPL,201.0,2024-02-16,P,17.9281,18.2867,17.5695,17.9281,429,0.235,-0.8727,0.015032,-0.0624,0.123
2024-01-09,AAPL240315C00165,AAPL,165.0,2024-03-15,C,21.0079,21.4281,20.5877,21.0079,328,0.265,0.853,0.01116,-0.0544,0.1788
2024-01-09,AAPL240315P00165,AAPL,165.0,2024-03-15,P,1.6428,1.6757,1.6099,1.6428,324,0.265,-0.147,0.01116,-0.0398,0.1788
2024-01-09,AAPL240315C00174,AAPL,174.0,2024-03-15,C,14.0711,14.3525,13.7897,14.0711,355,0.2575,0.723,0.016721,-0.067,0.2604
2024-01-09,AAPL240315P00174,AAPL,174.0,2024-03-15,P,3.6251,3.6976,3.5526,3.6251,339,0.2575,-0.277,0.016721,-0.0582,0.2604
2024-01-09,AAPL240315C00183,AAPL,183.0,2024-03-15,C,8.5076,8.6778,8.3374,8.5076,295,0.25,0.5525,0.020342,-0.0709,0.3076
2024-01-09,AAPL240315P00183,AAPL,183.0,2024-03-15,P,6.9805,7.1201,6.8409,6.9805,23,0.25,-0.4475,0.020342,-0.0704,0.3076
2024-01-09,AAPL240315C00192,AAPL,192.0,2024-03-15,C,4.535,4.6257,4.4443,4.535,321,0.2425,0.3697,0.020016,-0.0626,0.2935
2024-01-09,AAPL240315P00192,AAPL,192.0,2024-03-15,P,11.9269,12.1654,11.6884,11.9269,485,0.2425,-0.6303,0.020016,-0.0714,0.2935
2024-01-09,AAPL240315C00201,AAPL,201.0,2024-03-15,C,2.0773,2.1188,2.0358,2.0773,346,0.235,0.2104,0.015789,-0.0449,0.2244
2024-01-09,AAPL240315P00201,AAPL,201.0,2024-03-15,P,18.3883,18.7561,18.0205,18.3883,434,0.235,-0.7896,0.015789,-0.0622,0.2244
2024-01-09,AAPL240419C00165,AAPL,165.0,2024-04-19,C,22.8487,23.3057,22.3917,22.8487,365,0.265,0.8178,0.010372,-0.0507,0.2544
2024-01-09,AAPL240419P00165,AAPL,165.0,2024-04-19,P,2.7015,2.7555,2.6475,2.7015,146,0.265,-0.1822,0.010372,-0.0383,0.2544
2024-01-09,AAPL240419C00174,AAPL,174.0,2024-04-19,C,16.2404,16.5652,15.9156,16.2404,24,0.2575,0.7045,0.01394,-0.0578,0.3322
2024-01-09,AAPL240419P00174,AAPL,174.0,2024-04-19,P,4.9696,5.069,4.8702,4.9696,102,0.2575,-0.2955,0.01394,-0.0504,0.3322
2024-01-09,AAPL240419C00183,AAPL,183.0,2024-04-19,C,10.77,10.9854,10.5546,10.77,149,0.25,0.5659,0.016361,-0.0596,0.3785
2024-01-09,AAPL240419P00183,AAPL,183.0,2024-04-19,P,8.3755,8.543,8.208,8.3755,369,0.25,-0.4341,0.016361,-0.0589,0.3785
2024-01-09,AAPL240419C00192,AAPL,192.0,2024-04-19,C,6.5746,6.7061,6.4431,6.5746,400,0.2425,0.4171,0.016731,-0.0546,0.3755
2024-01-09,AAPL240419P00192,AAPL,192.0,2024-04-19,P,13.0564,13.3175,12.7953,13.0564,168,0.2425,-0.5829,0.016731,-0.0615,0.3755
2024-01-09,AAPL240419C00201,AAPL,201.0,2024-04-19,C,3.6391,3.7119,3.5663,3.6391,481,0.235,0.2774,0.014823,-0.044,0.3224
2024-01-09,AAPL240419P00201,AAPL,201.0,2024-04-19,P,18.9973,19.3772,18.6174,18.9973,183,0.235,-0.7226,0.014823,-0.0582,0.3224
2024-01-10,AAPL240119C00167,AAPL,167.0,2024-01-19,C,18.549,18.92,18.178,18.549,189,0.265,0.9947,0.001987,-0.0293,0.0045
2024-01-10,AAPL240119P00167,AAPL,167.0,2024-01-19,P,0.0133,0.0136,0.013,0.0133,13,0.265,-0.0053,0.001987,-0.0067,0.0045
2024-01-10,AAPL240119C00176,AAPL,176.0,2024-01-19,C,9.8735,10.071,9.676,9.8735,102,0.2575,0.9079,0.022037,-0.0904,0.0481
2024-01-10,AAPL240119P00176,AAPL,176.0,2024-01-19,P,0.3266,0.3331,0.3201,0.3266,455,0.2575,-0.0921,0.022037,-0.0711,0.0481
2024-01-10,AAPL240119C00185,AAPL,185.0,2024-01-19,C,3.1854,3.2491,3.1217,3.1854,83,0.25,0.5384,0.05458,-0.1737,0.1156
2024-01-10,AAPL240119P00185,AAPL,185.0,2024-01-19,P,2.6275,2.6801,2.5749,2.6275,299,0.25,-0.4616,0.05458,-0.1726,0.1156
2024-01-10,AAPL240119C00195,AAPL,195.0,2024-01-19,C,0.327,0.3335,0.3205,0.327,346,0.2425,0.0995,0.024782,-0.071,0.0509
2024-01-10,AAPL240119P00195,AAPL,195.0,2024-01-19,P,9.7568,9.9519,9.5617,9.7568,215,0.2425,-0.9005,0.024782,-0.0928,0.0509
2024-01-10,AAPL240119C00204,AAPL,204.0,2024-01-19,C,0.0116,0.0118,0.0114,0.0116,45,0.235,0.0054,0.002264,-0.006,0.0045
2024-01-10,AAPL240119P00204,AAPL,204.0,2024-01-19,P,18.4303,18.7989,18.0617,18.4303,82,0.235,-0.9946,0.002264,-0.0337,0.0045
2024-01-10,AAPL240216C00167,AAPL,167.0,2024-02-16,C,19.856,20.2531,19.4589,19.856,389,0.265,0.9093,0.010443,-0.0549,0.0964
2024-01-10,AAPL240216P00167,AAPL,167.0,2024-02-16,P,0.6817,0.6953,0.6681,0.6817,334,0.265,-0.0907,0.010443,-0.0369,0.0964
2024-01-10,AAPL240216C00176,AAPL,176.0,2024-02-16,C,12.3582,12.6054,12.111,12.3582,25,0.2575,0.7682,0.020073,-0.0804,0.18
2024-01-10,AAPL240216P00176,AAPL,176.0,2024-02-16,P,2.1384,2.1812,2.0956,2.1384,56,0.2575,-0.2318,0.020073,-0.0688,0.18
2024-01-10,AAPL240216C00185,AAPL,185.0,2024-02-16,C,6.5178,6.6482,6.3874,6.5178,392,0.25,0.5501,0.026831,-0.092,0.2335
2024-01-10,AAPL240216P00185,AAPL,185.0,2024-02-16,P,5.2525,5.3576,5.1475,5.2525,281,0.25,-0.4499,0.026831,-0.091,0.2335
2024-01-10,AAPL240216C00195,AAPL,195.0,2024-02-16,C,2.4962,2.5461,2.4463,2.4962,120,0.2425,0.2896,0.023907,-0.0732,0.2019
2024-01-10,AAPL240216P00195,AAPL,195.0,2024-02-16,P,11.1804,11.404,10.9568,11.1804,202,0.2425,-0.7104,0.023907,-0.0857,0.2019
2024-01-10,AAPL240216C00204,AAPL,204.0,2024-02-16,C,0.7889,0.8047,0.7731,0.7889,224,0.235,0.1195,0.014381,-0.0403,0.1177
2024-01-10,AAPL240216P00204,AAPL,204.0,2024-02-16,P,18.4275,18.796,18.0589,18.4275,242,0.235,-0.8805,0.014381,-0.0622,0.1177
2024-01-10,AAPL240315C00167,AAPL,167.0,2024-03-15,C,21.4071,21.8352,20.979,21.4071,184,0.265,0.857,0.010896,-0.0548,0.1766
2024-01-10,AAPL240315P00167,AAPL,167.0,2024-03-15,P,1.5967,1.6286,1.5648,1.5967,90,0.265,-0.143,0.010896,-0.0399,0.1766
2024-01-10,AAPL240315C00176,AAPL,176.0,2024-03-15,C,14.4178,14.7062,14.1294,14.4178,199,0.2575,0.7296,0.01643,-0.0678,0.2588
2024-01-10,AAPL240315P00176,AAPL,176.0,2024-03-15,P,3.5276,3.5982,3.457,3.5276,169,0.2575,-0.2704,0.01643,-0.0586,0.2588
2024-01-10,AAPL240315C00185,AAPL,185.0,2024-03-15,C,8.7798,8.9554,8.6042,8.7798,379,0.25,0.5612,0.020163,-0.0723,0.3083
2024-01-10,AAPL240315P00185,AAPL,185.0,2024-03-15,P,6.8099,6.9461,6.6737,6.8099,176,0.25,-0.4388,0.020163,-0.0714,0.3083
2024-01-10,AAPL240315C00195,AAPL,195.0,2024-03-15,C,4.3939,4.4818,4.306,4.3939,407,0.2425,0.3599,0.019723,-0.0631,0.2926
2024-01-10,AAPL240315P00195,AAPL,195.0,2024-03-15,P,12.3353,12.582,12.0886,12.3353,492,0.2425,-0.6401,0.019723,-0.0725,0.2926
2024-01-10,AAPL240315C00204,AAPL,204.0,2024-03-15,C,2.0052,2.0453,1.9651,2.0052,300,0.235,0.2037,0.015401,-0.0449,0.2214
2024-01-10,AAPL240315P00204,AAPL,204.0,2024-03-15,P,18.8668,19.2441,18.4895,18.8668,315,0.235,-0.7963,0.015401,-0.0628,0.2214
2024-01-10,AAPL240419C00167,AAPL,167.0,2024-04-19,C,23.2655,23.7308,22.8002,23.2655,53,0.265,0.8209,0.010174,-0.0513,0.2537
2024-01-10,AAPL240419P00167,AAPL,167.0,2024-04-19,P,2.6634,2.7167,2.6101,2.6634,462,0.265,-0.1791,0.010174,-0.0385,0.2537
2024-01-10,AAPL240419C00176,AAPL,176.0,2024-04-19,C,16.6146,16.9469,16.2823,16.6146,36,0.2575,0.7096,0.013712,-0.0585,0.3323
2024-01-10,AAPL240419P00176,AAPL,176.0,2024-04-19,P,4.8901,4.9879,4.7923,4.8901,89,0.2575,-0.2904,0.013712,-0.0508,0.3323
2024-01-10,AAPL240419C00185,AAPL,185.0,2024-04-19,C,11.0843,11.306,10.8626,11.0843,90,0.25,0.5729,0.016175,-0.0606,0.3805
2024-01-10,AAPL240419P00185,AAPL,185.0,2024-04-19,P,8.2373,8.402,8.0726,8.2373,396,0.25,-0.4271,0.016175,-0.0595,0.3805
2024-01-10,AAPL240419C00195,AAPL,195.0,2024-04-19,C,6.4535,6.5826,6.3244,6.4535,326,0.2425,0.4093,0.016519,-0.0552,0.377
2024-01-10,AAPL240419P00195,AAPL,195.0,2024-04-19,P,13.4705,13.7399,13.2011,13.4705,35,0.2425,-0.5907,0.016519,-0.0625,0.377
2024-01-10,AAPL240419C00204,AAPL,204.0,2024-04-19,C,3.5723,3.6437,3.5009,3.5723,355,0.235,0.2718,0.014552,-0.0442,0.3218
2024-01-10,AAPL240419P00204,AAPL,204.0,2024-04-19,P,19.4668,19.8561,19.0775,19.4668,51,0.235,-0.7282,0.014552,-0.059,0.3218
2024-01-11,AAPL240119C00169,AAPL,169.0,2024-01-19,C,18.7529,19.128,18.3778,18.7529,149,0.265,0.9966,0.001403,-0.0278,0.0029
2024-01-11,AAPL240119P00169,AAPL,169.0,2024-01-19,P,0.0078,0.008,0.0076,0.0078,236,0.265,-0.0034,0.001403,-0.0048,0.0029
2024-01-11,AAPL240119C00178,AAPL,178.0,2024-01-19,C,10.0096,10.2098,9.8094,10.0096,348,0.2575,0.9222,0.020355,-0.0874,0.0404
2024-01-11,AAPL240119P00178,AAPL,178.0,2024-01-19,P,0.2546,0.2597,0.2495,0.2546,227,0.2575,-0.0778,0.020355,-0.0671,0.0404
2024-01-11,AAPL240119C00188,AAPL,188.0,2024-01-19,C,2.6555,2.7086,2.6024,2.6555,258,0.25,0.4939,0.057462,-0.1854,0.1108
2024-01-11,AAPL240119P00188,AAPL,188.0,2024-01-19,P,2.8896,2.9474,2.8318,2.8896,320,0.25,-0.5061,0.057462,-0.1865,0.1108
2024-01-11,AAPL240119C00197,AAPL,197.0,2024-01-19,C,0.2899,0.2957,0.2841,0.2899,236,0.2425,0.0935,0.024814,-0.0727,0.0464
2024-01-11,AAPL240119P00197,AAPL,197.0,2024-01-19,P,9.5141,9.7044,9.3238,9.5141,222,0.2425,-0.9065,0.024814,-0.0949,0.0464
2024-01-11,AAPL240119C00206,AAPL,206.0,2024-01-19,C,0.0081,0.0083,0.0079,0.0081,149,0.235,0.0041,0.001842,-0.005,0.0033
2024-01-11,AAPL240119P00206,AAPL,206.0,2024-01-19,P,18.2225,18.587,17.858,18.2225,120,0.235,-0.9959,0.001842,-0.033,0.0033
2024-01-11,AAPL240216C00169,AAPL,169.0,2024-02-16,C,20.0479,20.4489,19.6469,20.0479,396,0.265,0.912,0.010234,-0.0553,0.0941
2024-01-11,AAPL240216P00169,AAPL,169.0,2024-02-16,P,0.6565,0.6696,0.6434,0.6565,272,0.265,-0.088,0.010234,-0.037,0.0941
2024-01-11,AAPL240216C00178,AAPL,178.0,2024-02-16,C,12.5127,12.763,12.2624,12.5127,68,0.2575,0.7729,0.019879,-0.0817,0.1776
2024-01-11,AAPL240216P00178,AAPL,178.0,2024-02-16,P,2.077,2.1185,2.0355,2.077,186,0.2575,-0.2271,0.019879,-0.0696,0.1776
2024-01-11,AAPL240216C00188,AAPL,188.0,2024-02-16,C,6.1113,6.2335,5.9891,6.1113,230,0.25,0.5288,0.02702,-0.0941,0.2344
2024-01-11,AAPL240216P00188,AAPL,188.0,2024-02-16,P,5.6265,5.739,5.514,5.6265,66,0.25,-0.4712,0.02702,-0.0943,0.2344
2024-01-11,AAPL240216C00197,AAPL,197.0,2024-02-16,C,2.5432,2.5941,2.4923,2.5432,155,0.2425,0.2939,0.024114,-0.0755,0.2029
2024-01-11,AAPL240216P00197,AAPL,197.0,2024-02-16,P,11.0141,11.2344,10.7938,11.0141,357,0.2425,-0.7061,0.024114,-0.088,0.2029
2024-01-11,AAPL240216C00206,AAPL,206.0,2024-02-16,C,0.8051,0.8212,0.789,0.8051,357,0.235,0.1216,0.014588,-0.0418,0.1189
2024-01-11,AAPL240216P00206,AAPL,206.0,2024-02-16,P,18.2318,18.5964,17.8672,18.2318,313,0.235,-0.8784,0.014588,-0.0639,0.1189
2024-01-11,AAPL240315C00169,AAPL,169.0,2024-03-15,C,21.6169,22.0492,21.1846,21.6169,259,0.265,0.8585,0.010773,-0.0556,0.1761
2024-01-11,AAPL240315P00169,AAPL,169.0,2024-03-15,P,1.5817,1.6133,1.5501,1.5817,279,0.265,-0.1415,0.010773,-0.0403,0.1761
2024-01-11,AAPL240315C00178,AAPL,178.0,2024-03-15,C,14.6036,14.8957,14.3115,14.6036,351,0.2575,0.7325,0.016273,-0.0688,0.2585
2024-01-11,AAPL240315P00178,AAPL,178.0,2024-03-15,P,3.4898,3.5596,3.42,3.4898,167,0.2575,-0.2675,0.016273,-0.0593,0.2585
2024-01-11,AAPL240315C00188,AAPL,188.0,2024-03-15,C,8.4196,8.588,8.2512,8.4196,33,0.25,0.5453,0.020187,-0.0737,0.3113
2024-01-11,AAPL240315P00188,AAPL,188.0,2024-03-15,P,7.2186,7.363,7.0742,7.2186,122,0.25,-0.4547,0.020187,-0.0735,0.3113
2024-01-11,AAPL240315C00197,AAPL,197.0,2024-03-15,C,4.494,4.5839,4.4041,4.494,212,0.2425,0.3645,0.019726,-0.0647,0.2951
2024-01-11,AAPL240315P00197,AAPL,197.0,2024-03-15,P,12.2144,12.4587,11.9701,12.2144,316,0.2425,-0.6355,0.019726,-0.0739,0.2951
2024-01-11,AAPL240315C00206,AAPL,206.0,2024-03-15,C,2.064,2.1053,2.0227,2.064,38,0.235,0.2076,0.015511,-0.0463,0.2248
2024-01-11,AAPL240315P00206,AAPL,206.0,2024-03-15,P,18.7058,19.0799,18.3317,18.7058,13,0.235,-0.7924,0.015511,-0.0642,0.2248
2024-01-11,AAPL240419C00169,AAPL,169.0,2024-04-19,C,23.5008,23.9708,23.0308,23.5008,114,0.265,0.8218,0.010073,-0.052,0.2547
2024-01-11,AAPL240419P00169,AAPL,169.0,2024-04-19,P,2.6643,2.7176,2.611,2.6643,164,0.265,-0.1782,0.010073,-0.039,0.2547
2024-01-11,AAPL240419C00178,AAPL,178.0,2024-04-19,C,16.8323,17.1689,16.4957,16.8323,494,0.2575,0.7117,0.013572,-0.0593,0.3335
2024-01-11,AAPL240419P00178,AAPL,178.0,2024-04-19,P,4.8746,4.9721,4.7771,4.8746,118,0.2575,-0.2883,0.013572,-0.0514,0.3335
2024-01-11,AAPL240419C00188,AAPL,188.0,2024-04-19,C,10.7632,10.9785,10.5479,10.7632,402,0.25,0.5601,0.016151,-0.0616,0.3853
2024-01-11,AAPL240419P00188,AAPL,188.0,2024-04-19,P,8.6708,8.8442,8.4974,8.6708,80,0.25,-0.4399,0.016151,-0.0611,0.3853
2024-01-11,AAPL240419C00197,AAPL,197.0,2024-04-19,C,6.5991,6.7311,6.4671,6.5991,401,0.2425,0.4136,0.016445,-0.0563,0.3805
2024-01-11,AAPL240419P00197,AAPL,197.0,2024-04-19,P,13.3855,13.6532,13.1178,13.3855,140,0.2425,-0.5864,0.016445,-0.0635,0.3805
2024-01-11,AAPL240419C00206,AAPL,206.0,2024-04-19,C,3.6754,3.7489,3.6019,3.6754,158,0.235,0.2762,0.014566,-0.0454,0.3266
2024-01-11,AAPL240419P00206,AAPL,206.0,2024-04-19,P,19.3406,19.7274,18.9538,19.3406,177,0.235,-0.7238,0.014566,-0.06,0.3266
2024-01-12,AAPL240119C00162,AAPL,162.0,2024-01-19,C,18.4083,18.7765,18.0401,18.4083,71,0.265,0.9984,0.00077,-0.0245,0.0013
2024-01-12,AAPL240119P00162,AAPL,162.0,2024-01-19,P,0.003,0.0031,0.0029,0.003,13,0.265,-0.0016,0.00077,-0.0024,0.0013
2024-01-12,AAPL240119C00171,AAPL,171.0,2024-01-19,C,9.5955,9.7874,9.4036,9.5955,264,0.2575,0.936,0.01949,-0.0793,0.0313
2024-01-12,AAPL240119P00171,AAPL,171.0,2024-01-19,P,0.1816,0.1852,0.178,0.1816,392,0.2575,-0.064,0.01949,-0.0591,0.0313
2024-01-12,AAPL240119C00180,AAPL,180.0,2024-01-19,C,2.7035,2.7576,2.6494,2.7035,230,0.25,0.5339,0.063697,-0.19,0.0992
2024-01-12,AAPL240119P00180,AAPL,180.0,2024-01-19,P,2.281,2.3266,2.2354,2.281,99,0.25,-0.4661,0.063697,-0.189,0.0992
2024-01-12,AAPL240119C00189,AAPL,189.0,2024-01-19,C,0.2358,0.2405,0.2311,0.2358,76,0.2425,0.0859,0.02592,-0.0699,0.0392
2024-01-12,AAPL240119P00189,AAPL,189.0,2024-01-19,P,8.8047,8.9808,8.6286,8.8047,204,0.2425,-0.9141,0.02592,-0.0916,0.0392
2024-01-12,AAPL240119C00198,AAPL,198.0,2024-01-19,C,0.0039,0.004,0.0038,0.0039,282,0.235,0.0023,0.001204,-0.003,0.0018
2024-01-12,AAPL240119P00198,AAPL,198.0,2024-01-19,P,17.5641,17.9154,17.2128,17.5641,370,0.235,-0.9977,0.001204,-0.03,0.0018
2024-01-12,AAPL240216C00162,AAPL,162.0,2024-02-16,C,19.5852,19.9769,19.1935,19.5852,127,0.265,0.9193,0.010118,-0.0516,0.0835
2024-01-12,AAPL240216P00162,AAPL,162.0,2024-02-16,P,0.5604,0.5716,0.5492,0.5604,266,0.265,-0.0807,0.010118,-0.0337,0.0835
2024-01-12,AAPL240216C00171,AAPL,171.0,2024-02-16,C,11.993,12.2329,11.7531,11.993,296,0.2575,0.7766,0.020784,-0.0789,0.1667
2024-01-12,AAPL240216P00171,AAPL,171.0,2024-02-16,P,1.9251,1.9636,1.8866,1.9251,436,0.2575,-0.2234,0.020784,-0.0671,0.1667
2024-01-12,AAPL240216C00180,AAPL,180.0,2024-02-16,C,6.1215,6.2439,5.9991,6.1215,352,0.25,0.5472,0.028389,-0.0916,0.2211
2024-01-12,AAPL240216P00180,AAPL,180.0,2024-02-16,P,5.0106,5.1108,4.9104,5.0106,422,0.25,-0.4528,0.028389,-0.0908,0.2211
2024-01-12,AAPL240216C00189,AAPL,189.0,2024-02-16,C,2.4574,2.5065,2.4083,2.4574,191,0.2425,0.2981,0.025614,-0.0741,0.1935
